BLOCK,DISTRICT,State_Name,year,month,RF_average,GWL_average,fid,fclayey_sum,sandy_sum,clayskeletal_sum,floamy_sum,sand_pct,floamy_pct,f_clayey_pct,t2m_value,tp_value,swvl1_value,swvl2_value,sro_value,ssro_value,e_value,pev_value
Khatauli,Muzaffarnagar,UP,2021.0,4.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2021.0,5.0,2.674193548387097,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,28.99403570265997,2.367269444465637,0.2069887723241533,0.181907426175617,0.0001090437781732,4.459029417245931e-06,-0.002304524199904,-0.0102691736160999
Khatauli,Muzaffarnagar,UP,2021.0,6.0,4.78,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,31.11502426247192,1.5962748968523313,0.1958711824385948,0.1761686950727225,8.521669383447623e-06,3.2344609334198617e-06,-0.0022016065275856,-0.0097332882104453
Khatauli,Muzaffarnagar,UP,2021.0,7.0,12.119354838709677,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2021.0,8.0,3.4709677419354836,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2021.0,9.0,6.213333333333334,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2021.0,10.0,5.15483870967742,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2021.0,11.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,18.47967732747396,0.0017879657641363,0.204619022210439,0.2426789363225301,8.133519635578068e-09,1.4240886957850308e-05,-0.0019444878523548,-0.0044480032753199
Khatauli,Muzaffarnagar,UP,2021.0,12.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,14.547144533553212,0.285684910650898,0.1787288817969508,0.2022235087628634,1.703686742593329e-06,2.313370661692527e-05,-0.0009794021776508,-0.0034973667287297
Khatauli,Muzaffarnagar,UP,2022.0,1.0,3.8258064516129036,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,12.819700113932292,2.0260166930429864,0.3004803375764326,0.2821940400383689,2.7042744257028748e-05,3.18624740567898e-05,-0.0013604752373684,-0.0027886029946702
Khatauli,Muzaffarnagar,UP,2022.0,2.0,1.8785714285714286,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2022.0,3.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2022.0,4.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2022.0,5.0,1.2225806451612902,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2022.0,6.0,1.7266666666666666,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,32.36460563464043,2.5879573012009645,0.1583562523890764,0.1598098894469758,0.0002371182998679,1.9315501352442272e-05,-0.0013541815430323,-0.0117183554535492
Khatauli,Muzaffarnagar,UP,2022.0,7.0,4.72258064516129,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,29.320476680731623,6.944514547503969,0.3510408377497451,0.313135818265519,0.0003870643231997,5.070205454458062e-05,-0.0035338250299294,-0.0062948141703909
Khatauli,Muzaffarnagar,UP,2022.0,8.0,1.5548387096774194,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,28.596300924049235,3.413593711193253,0.3450794556605741,0.3406744781530128,0.0001535927336304,7.185429382197352e-06,-0.0037642873308193,-0.0058781917160084
Khatauli,Muzaffarnagar,UP,2022.0,9.0,7.680000000000001,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,27.801289530820068,3.204688749673232,0.3001214362540335,0.3013040935468374,0.0003512644737412,3.50003860045756e-05,-0.0023323959176012,-0.0038587299008625
Khatauli,Muzaffarnagar,UP,2022.0,10.0,1.1433333333333333,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,23.528456605155515,2.8795214554048933,0.3081967509767544,0.3280592788690291,0.0006519820669273,0.0002255212905291,-0.0021665389901437,-0.0033024982271024
Khatauli,Muzaffarnagar,UP,2022.0,11.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,19.72295680016092,0.0243636014139127,0.1860016161540769,0.2298788982367365,1.514553488533287e-07,1.169503161033144e-05,-0.001381857069092,-0.0034382489779319
Khatauli,Muzaffarnagar,UP,2022.0,12.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,14.992605686787538,0.0015049806392587,0.1539839781305325,0.1930095870539827,4.3144809184445015e-09,1.1065869286437004e-05,-0.0006720563600355,-0.0028763537921901
Khatauli,Muzaffarnagar,UP,2023.0,1.0,0.23225806451612904,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,12.81129891257616,0.4163123837806893,0.1861309128737299,0.1830160482874456,2.284165611282396e-06,1.026902740699107e-05,-0.0006655132906136,-0.0022340940774283
Khatauli,Muzaffarnagar,UP,2023.0,2.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,18.89932945101869,0.0059204854787893,0.1657231644088146,0.1684541005714266,1.837387497748661e-08,5.146046288584829e-06,-0.0010555462929986,-0.0040808281550804
Khatauli,Muzaffarnagar,UP,2023.0,3.0,2.670967741935484,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2023.0,4.0,0.22666666666666666,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2023.0,5.0,1.584,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2023.0,6.0,2.172571428571428,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2023.0,7.0,1.7735849056603774,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2023.0,8.0,0.6508064516129033,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2023.0,9.0,0.20083333333333334,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2023.0,10.0,0.04048582995951417,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2023.0,11.0,0.10666666666666667,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2023.0,12.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2024.0,1.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2024.0,2.0,0.8137931034482759,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2024.0,3.0,1.1096774193548387,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2024.0,4.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2024.0,5.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2024.0,6.0,0.11583333333333333,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2024.0,7.0,0.6181451612903226,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2024.0,8.0,0.7620967741935484,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,28.156424628363716,7.51123939620124,0.3849354750580258,0.3762504077619976,0.0006610327418457,8.768355591983991e-05,-0.0034035595583393,-0.0050021555604568
Khatauli,Muzaffarnagar,UP,2024.0,9.0,0.9091666666666666,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,27.344229758322776,7.590961333438083,0.3748915328635826,0.3795787738250182,0.0014359270881123,0.000434863701125,-0.0032554828662525,-0.0044715900443964
Khatauli,Muzaffarnagar,UP,2024.0,10.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatauli,Muzaffarnagar,UP,2024.0,11.0,0.0,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,20.856007344013936,0.0096088423464984,0.1457350119814142,0.1801676508542653,3.3740967161385337e-08,3.486201039941243e-05,-0.0012759059973832,-0.0045947989759345
Khatauli,Muzaffarnagar,UP,2024.0,12.0,1.9161290322580644,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,14.644963561596514,1.1681854139379904,0.1767218490036166,0.1793368141667372,1.0046256459824944e-05,3.23889492906006e-05,-0.0007986282346909,-0.0041207090020179
Khatauli,Muzaffarnagar,UP,2025.0,1.0,0.7999999999999999,0.0,34,0,0,0,129093.0,0.0,0.0427079973795015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2024.0,2.0,0.0,-14.15532258064516,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2024.0,3.0,0.0,-14.213467741935483,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2024.0,4.0,0.0,-14.067575,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2024.0,5.0,0.0,-14.080322580645161,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2024.0,6.0,0.0,-14.327058333333333,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2024.0,7.0,0.0,-14.466774193548387,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2024.0,8.0,0.0,-14.577419354838709,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2024.0,9.0,0.0,-14.63225,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2024.0,10.0,0.0,-14.714274193548386,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2024.0,11.0,0.0,-14.81725,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2024.0,12.0,0.0,-14.873104838709677,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khekra,Baghpat,UP,2025.0,1.0,0.0,-14.855,28,0,0,0,70570.0,0.0,0.039054450604508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mawana Kalan,Meerut,UP,2024.0,8.0,0.0,-10.113866679666668,42,0,0,0,73968.0,0.0,0.0353294317571344,0.0,28.175360107421877,8.155377928415934,0.3873693513870239,0.3781094376246134,0.0008832798510168,2.6103449939303877e-05,-0.0032473828426251,-0.0048073453083634
Mawana Kalan,Meerut,UP,2024.0,9.0,0.0,-10.01799965,42,0,0,0,73968.0,0.0,0.0353294317571344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mawana Kalan,Meerut,UP,2024.0,10.0,0.0,-9.986427445548387,42,0,0,0,73968.0,0.0,0.0353294317571344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mawana Kalan,Meerut,UP,2024.0,11.0,0.0,-9.645283349383334,42,0,0,0,73968.0,0.0,0.0353294317571344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mawana Kalan,Meerut,UP,2024.0,12.0,0.0,-9.323161286645162,42,0,0,0,73968.0,0.0,0.0353294317571344,0.0,14.54538345336914,1.251249502102534,0.1787165999412536,0.1798766454060872,8.133643329225984e-06,1.513452752988087e-05,-0.0007657183693178,-0.0038767215640594
Mawana Kalan,Meerut,UP,2025.0,1.0,0.0,-9.20650005375,42,0,0,0,73968.0,0.0,0.0353294317571344,0.0,13.680517770059454,0.2926174665209632,0.2367799253583704,0.2312826724922132,1.988538116857859e-06,2.752155057848695e-05,-0.00121795441106,-0.003477947077708
Morna,Muzaffarnagar,UP,2019.0,2.0,0.8888888888888888,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2019.0,4.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2019.0,6.0,0.06666666666666667,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2019.0,7.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2019.0,8.0,0.5285714285714286,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2019.0,9.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2019.0,10.0,0.6666666666666666,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2019.0,11.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2019.0,12.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2020.0,4.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2020.0,5.0,0.6038461538461538,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2020.0,6.0,3.353333333333333,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2020.0,7.0,3.6516129032258062,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2020.0,8.0,13.609677419354838,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2020.0,9.0,0.03333333333333333,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2020.0,10.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2020.0,11.0,0.2533333333333333,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2020.0,12.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2021.0,1.0,0.7483870967741936,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2021.0,2.0,0.18571428571428572,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2021.0,3.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2021.0,4.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2021.0,5.0,3.566666666666667,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,28.99403570265997,2.367269444465637,0.2069887723241533,0.181907426175617,0.0001090437781732,4.459029417245931e-06,-0.002304524199904,-0.0102691736160999
Morna,Muzaffarnagar,UP,2021.0,6.0,3.6600000000000006,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,31.11502426247192,1.5962748968523313,0.1958711824385948,0.1761686950727225,8.521669383447623e-06,3.2344609334198617e-06,-0.0022016065275856,-0.0097332882104453
Morna,Muzaffarnagar,UP,2021.0,7.0,10.95483870967742,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2021.0,8.0,4.12258064516129,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2021.0,9.0,3.2199999999999998,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2021.0,10.0,4.083870967741936,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2021.0,11.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,18.47967732747396,0.0017879657641363,0.204619022210439,0.2426789363225301,8.133519635578068e-09,1.4240886957850308e-05,-0.0019444878523548,-0.0044480032753199
Morna,Muzaffarnagar,UP,2021.0,12.0,0.08387096774193549,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,14.547144533553212,0.285684910650898,0.1787288817969508,0.2022235087628634,1.703686742593329e-06,2.313370661692527e-05,-0.0009794021776508,-0.0034973667287297
Morna,Muzaffarnagar,UP,2022.0,1.0,4.387096774193548,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,12.819700113932292,2.0260166930429864,0.3004803375764326,0.2821940400383689,2.7042744257028748e-05,3.18624740567898e-05,-0.0013604752373684,-0.0027886029946702
Morna,Muzaffarnagar,UP,2022.0,2.0,2.1785714285714284,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2022.0,3.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2022.0,4.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2022.0,5.0,0.9483870967741936,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2022.0,6.0,2.413333333333333,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,32.36460563464043,2.5879573012009645,0.1583562523890764,0.1598098894469758,0.0002371182998679,1.9315501352442272e-05,-0.0013541815430323,-0.0117183554535492
Morna,Muzaffarnagar,UP,2022.0,7.0,3.935483870967742,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,29.320476680731623,6.944514547503969,0.3510408377497451,0.313135818265519,0.0003870643231997,5.070205454458062e-05,-0.0035338250299294,-0.0062948141703909
Morna,Muzaffarnagar,UP,2022.0,8.0,1.961290322580645,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,28.596300924049235,3.413593711193253,0.3450794556605741,0.3406744781530128,0.0001535927336304,7.185429382197352e-06,-0.0037642873308193,-0.0058781917160084
Morna,Muzaffarnagar,UP,2022.0,9.0,9.746666666666666,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,27.801289530820068,3.204688749673232,0.3001214362540335,0.3013040935468374,0.0003512644737412,3.50003860045756e-05,-0.0023323959176012,-0.0038587299008625
Morna,Muzaffarnagar,UP,2022.0,10.0,5.16,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,23.528456605155515,2.8795214554048933,0.3081967509767544,0.3280592788690291,0.0006519820669273,0.0002255212905291,-0.0021665389901437,-0.0033024982271024
Morna,Muzaffarnagar,UP,2022.0,11.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,19.72295680016092,0.0243636014139127,0.1860016161540769,0.2298788982367365,1.514553488533287e-07,1.169503161033144e-05,-0.001381857069092,-0.0034382489779319
Morna,Muzaffarnagar,UP,2022.0,12.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,14.992605686787538,0.0015049806392587,0.1539839781305325,0.1930095870539827,4.3144809184445015e-09,1.1065869286437004e-05,-0.0006720563600355,-0.0028763537921901
Morna,Muzaffarnagar,UP,2023.0,1.0,0.7806451612903226,16.98999977,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,12.81129891257616,0.4163123837806893,0.1861309128737299,0.1830160482874456,2.284165611282396e-06,1.026902740699107e-05,-0.0006655132906136,-0.0022340940774283
Morna,Muzaffarnagar,UP,2023.0,2.0,0.0,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,18.89932945101869,0.0059204854787893,0.1657231644088146,0.1684541005714266,1.837387497748661e-08,5.146046288584829e-06,-0.0010555462929986,-0.0040808281550804
Morna,Muzaffarnagar,UP,2023.0,3.0,5.329032258064517,0.0,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2023.0,4.0,0.0,-17.12750005775,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2023.0,5.0,3.6555555555555554,-17.352068918017242,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2023.0,6.0,0.3091666666666667,-17.78799991575,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2023.0,7.0,2.8225806451612905,-17.352333275416665,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2023.0,8.0,0.8194331983805667,-16.432096835,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2023.0,9.0,0.5958333333333333,-16.061964248839285,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2023.0,10.0,0.11012145748987855,-16.01339290919643,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2023.0,11.0,0.0,-15.771785694642857,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2023.0,12.0,0.0,-15.951000007666666,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2024.0,1.0,0.0,-16.002822638629034,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morna,Muzaffarnagar,UP,2024.0,2.0,1.2133333333333334,-16.059642911607142,52,0,34453,0,112815.0,0.0094976378905032,0.0310996435322649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
